,Subject,Trial,Song,Entropy,Familiarity,Enjoyment,Artist,Length,Popularity,Explicit,Acousticness,Danceability,Energy,Liveness,Loudness,Key,Mode,Speachiness,Instrumentalness,Tempo,Time signature,Happiness,Subjects,Area,Electrode,Mean_alpha,Std_alpha,Time_over_std,Event_density,Pulse_clarity,Zero_cross,Rolloff,Brightness,Regularity,Mir_entropy,Age,Training,Listening
666,5,7,Until the Sun Needs to Rise,0.8053743710165471,1,8,RÜFÜS DU SOL,4m 52s,53,no,1,73,69,9,-8.0,G#,major,3,29,120,4,12,5,right_arm,93,1.00278962590057,1.0880627587333,0.0547945205479452,2.17063818132019,0.625605030499508,1454.37123141593,9545.95388174057,0.520056356210396,0.658544002278838,0.918854893777362,22,0,5
667,5,7,Until the Sun Needs to Rise,0.8053743710165471,1,8,RÜFÜS DU SOL,4m 52s,53,no,1,73,69,9,-8.0,G#,major,3,29,120,4,12,5,right_arm,103,0.570725181159055,0.593744691489786,0.0582191780821918,2.17063818132019,0.625605030499508,1454.37123141593,9545.95388174057,0.520056356210396,0.658544002278838,0.918854893777362,22,0,5
668,5,7,Until the Sun Needs to Rise,0.8053743710165471,1,8,RÜFÜS DU SOL,4m 52s,53,no,1,73,69,9,-8.0,G#,major,3,29,120,4,12,5,right_arm,104,0.795524308483935,0.911256231607483,0.0513698630136986,2.17063818132019,0.625605030499508,1454.37123141593,9545.95388174057,0.520056356210396,0.658544002278838,0.918854893777362,22,0,5
669,5,7,Until the Sun Needs to Rise,0.8053743710165471,1,8,RÜFÜS DU SOL,4m 52s,53,no,1,73,69,9,-8.0,G#,major,3,29,120,4,12,5,right_arm,105,0.873498107451133,1.00699149220473,0.0410958904109589,2.17063818132019,0.625605030499508,1454.37123141593,9545.95388174057,0.520056356210396,0.658544002278838,0.918854893777362,22,0,5
670,5,7,Until the Sun Needs to Rise,0.8053743710165471,1,8,RÜFÜS DU SOL,4m 52s,53,no,1,73,69,9,-8.0,G#,major,3,29,120,4,12,5,leg_area,7,0.588332590397227,0.645006476288088,0.0513698630136986,2.17063818132019,0.625605030499508,1454.37123141593,9545.95388174057,0.520056356210396,0.658544002278838,0.918854893777362,22,0,5
671,5,7,Until the Sun Needs to Rise,0.8053743710165471,1,8,RÜFÜS DU SOL,4m 52s,53,no,1,73,69,9,-8.0,G#,major,3,29,120,4,12,5,leg_area,31,0.960816868788706,1.15338757199586,0.0342465753424658,2.17063818132019,0.625605030499508,1454.37123141593,9545.95388174057,0.520056356210396,0.658544002278838,0.918854893777362,22,0,5
672,5,7,Until the Sun Needs to Rise,0.8053743710165471,1,8,RÜFÜS DU SOL,4m 52s,53,no,1,73,69,9,-8.0,G#,major,3,29,120,4,12,5,leg_area,55,1.89995616328216,2.39052482968248,0.0479452054794521,2.17063818132019,0.625605030499508,1454.37123141593,9545.95388174057,0.520056356210396,0.658544002278838,0.918854893777362,22,0,5
673,5,7,Until the Sun Needs to Rise,0.8053743710165471,1,8,RÜFÜS DU SOL,4m 52s,53,no,1,73,69,9,-8.0,G#,major,3,29,120,4,12,5,leg_area,80,1.17418460768593,1.40643491175056,0.0445205479452055,2.17063818132019,0.625605030499508,1454.37123141593,9545.95388174057,0.520056356210396,0.658544002278838,0.918854893777362,22,0,5
674,5,7,Until the Sun Needs to Rise,0.8053743710165471,1,8,RÜFÜS DU SOL,4m 52s,53,no,1,73,69,9,-8.0,G#,major,3,29,120,4,12,5,leg_area,106,0.760822814876166,0.870635787380538,0.0650684931506849,2.17063818132019,0.625605030499508,1454.37123141593,9545.95388174057,0.520056356210396,0.658544002278838,0.918854893777362,22,0,5
675,5,2,Silent Shout,2.270551545912648,1,8,The Knife,4m 55s,37,no,10,60,70,10,-10.5,B,minor,4,90,129,4,39,5,left_arm,30,0.637187252855832,0.778191606736065,0.0614334470989761,3.53870780967951,0.603886687696566,726.109751143893,5879.65267896652,0.401603829312005,0.514005703455912,0.884564132279661,22,0,5
676,5,2,Silent Shout,2.270551545912648,1,8,The Knife,4m 55s,37,no,10,60,70,10,-10.5,B,minor,4,90,129,4,39,5,left_arm,36,0.636183811881258,0.772772395049646,0.0580204778156997,3.53870780967951,0.603886687696566,726.109751143893,5879.65267896652,0.401603829312005,0.514005703455912,0.884564132279661,22,0,5
677,5,2,Silent Shout,2.270551545912648,1,8,The Knife,4m 55s,37,no,10,60,70,10,-10.5,B,minor,4,90,129,4,39,5,left_arm,37,0.805317913283511,0.982328812503997,0.0477815699658703,3.53870780967951,0.603886687696566,726.109751143893,5879.65267896652,0.401603829312005,0.514005703455912,0.884564132279661,22,0,5
678,5,2,Silent Shout,2.270551545912648,1,8,The Knife,4m 55s,37,no,10,60,70,10,-10.5,B,minor,4,90,129,4,39,5,left_arm,41,0.824125792262297,0.955852031920192,0.0580204778156997,3.53870780967951,0.603886687696566,726.109751143893,5879.65267896652,0.401603829312005,0.514005703455912,0.884564132279661,22,0,5
679,5,2,Silent Shout,2.270551545912648,1,8,The Knife,4m 55s,37,no,10,60,70,10,-10.5,B,minor,4,90,129,4,39,5,left_arm,42,1.07555996057366,1.25383916211335,0.0477815699658703,3.53870780967951,0.603886687696566,726.109751143893,5879.65267896652,0.401603829312005,0.514005703455912,0.884564132279661,22,0,5
680,5,2,Silent Shout,2.270551545912648,1,8,The Knife,4m 55s,37,no,10,60,70,10,-10.5,B,minor,4,90,129,4,39,5,right_arm,87,1.0197280858643,1.27070523000513,0.0477815699658703,3.53870780967951,0.603886687696566,726.109751143893,5879.65267896652,0.401603829312005,0.514005703455912,0.884564132279661,22,0,5
681,5,2,Silent Shout,2.270551545912648,1,8,The Knife,4m 55s,37,no,10,60,70,10,-10.5,B,minor,4,90,129,4,39,5,right_arm,93,0.926583462679083,1.09086420722303,0.0477815699658703,3.53870780967951,0.603886687696566,726.109751143893,5879.65267896652,0.401603829312005,0.514005703455912,0.884564132279661,22,0,5
682,5,2,Silent Shout,2.270551545912648,1,8,The Knife,4m 55s,37,no,10,60,70,10,-10.5,B,minor,4,90,129,4,39,5,right_arm,103,0.596127816493903,0.700208526179213,0.0477815699658703,3.53870780967951,0.603886687696566,726.109751143893,5879.65267896652,0.401603829312005,0.514005703455912,0.884564132279661,22,0,5
683,5,2,Silent Shout,2.270551545912648,1,8,The Knife,4m 55s,37,no,10,60,70,10,-10.5,B,minor,4,90,129,4,39,5,right_arm,104,0.655319587616086,0.780132617457276,0.0477815699658703,3.53870780967951,0.603886687696566,726.109751143893,5879.65267896652,0.401603829312005,0.514005703455912,0.884564132279661,22,0,5
684,5,2,Silent Shout,2.270551545912648,1,8,The Knife,4m 55s,37,no,10,60,70,10,-10.5,B,minor,4,90,129,4,39,5,right_arm,105,0.768775516800658,0.938994233711922,0.0443686006825939,3.53870780967951,0.603886687696566,726.109751143893,5879.65267896652,0.401603829312005,0.514005703455912,0.884564132279661,22,0,5
685,5,2,Silent Shout,2.270551545912648,1,8,The Knife,4m 55s,37,no,10,60,70,10,-10.5,B,minor,4,90,129,4,39,5,leg_area,7,0.656242121540253,0.821490311907387,0.0511945392491468,3.53870780967951,0.603886687696566,726.109751143893,5879.65267896652,0.401603829312005,0.514005703455912,0.884564132279661,22,0,5
686,5,2,Silent Shout,2.270551545912648,1,8,The Knife,4m 55s,37,no,10,60,70,10,-10.5,B,minor,4,90,129,4,39,5,leg_area,31,0.855879028914492,1.06119090331229,0.0580204778156997,3.53870780967951,0.603886687696566,726.109751143893,5879.65267896652,0.401603829312005,0.514005703455912,0.884564132279661,22,0,5
687,5,2,Silent Shout,2.270551545912648,1,8,The Knife,4m 55s,37,no,10,60,70,10,-10.5,B,minor,4,90,129,4,39,5,leg_area,55,1.37366179085635,1.70785363364039,0.0580204778156997,3.53870780967951,0.603886687696566,726.109751143893,5879.65267896652,0.401603829312005,0.514005703455912,0.884564132279661,22,0,5
688,5,2,Silent Shout,2.270551545912648,1,8,The Knife,4m 55s,37,no,10,60,70,10,-10.5,B,minor,4,90,129,4,39,5,leg_area,80,0.952214489271865,1.18646982660888,0.0409556313993174,3.53870780967951,0.603886687696566,726.109751143893,5879.65267896652,0.401603829312005,0.514005703455912,0.884564132279661,22,0,5
689,5,2,Silent Shout,2.270551545912648,1,8,The Knife,4m 55s,37,no,10,60,70,10,-10.5,B,minor,4,90,129,4,39,5,leg_area,106,0.74562787141579,0.941690455377201,0.0580204778156997,3.53870780967951,0.603886687696566,726.109751143893,5879.65267896652,0.401603829312005,0.514005703455912,0.884564132279661,22,0,5
690,5,1,Oino,1.7742266561495414,1,6,LA Priest,4m 31s,45,no,26,76,72,9,-6.6,G#,minor,5,48,139,4,96,5,left_arm,30,0.569363692724994,0.603543860374715,0.040590405904059,2.98760696370611,0.562892445509579,927.062913056684,5310.12679338455,0.363951420236407,0.34639781748476,0.889562642159161,22,0,5
691,5,1,Oino,1.7742266561495414,1,6,LA Priest,4m 31s,45,no,26,76,72,9,-6.6,G#,minor,5,48,139,4,96,5,left_arm,36,0.740636450755437,0.847600126049812,0.03690036900369,2.98760696370611,0.562892445509579,927.062913056684,5310.12679338455,0.363951420236407,0.34639781748476,0.889562642159161,22,0,5
692,5,1,Oino,1.7742266561495414,1,6,LA Priest,4m 31s,45,no,26,76,72,9,-6.6,G#,minor,5,48,139,4,96,5,left_arm,37,1.00500381729841,1.1849531328186,0.0627306273062731,2.98760696370611,0.562892445509579,927.062913056684,5310.12679338455,0.363951420236407,0.34639781748476,0.889562642159161,22,0,5
693,5,1,Oino,1.7742266561495414,1,6,LA Priest,4m 31s,45,no,26,76,72,9,-6.6,G#,minor,5,48,139,4,96,5,left_arm,41,0.922406690627877,0.969346192755412,0.0553505535055351,2.98760696370611,0.562892445509579,927.062913056684,5310.12679338455,0.363951420236407,0.34639781748476,0.889562642159161,22,0,5
694,5,1,Oino,1.7742266561495414,1,6,LA Priest,4m 31s,45,no,26,76,72,9,-6.6,G#,minor,5,48,139,4,96,5,left_arm,42,1.31924760520085,1.39147181670685,0.044280442804428,2.98760696370611,0.562892445509579,927.062913056684,5310.12679338455,0.363951420236407,0.34639781748476,0.889562642159161,22,0,5
695,5,1,Oino,1.7742266561495414,1,6,LA Priest,4m 31s,45,no,26,76,72,9,-6.6,G#,minor,5,48,139,4,96,5,right_arm,87,1.26140685130337,1.4218334233482,0.0479704797047971,2.98760696370611,0.562892445509579,927.062913056684,5310.12679338455,0.363951420236407,0.34639781748476,0.889562642159161,22,0,5
696,5,1,Oino,1.7742266561495414,1,6,LA Priest,4m 31s,45,no,26,76,72,9,-6.6,G#,minor,5,48,139,4,96,5,right_arm,93,1.06640759074458,1.12768735127727,0.03690036900369,2.98760696370611,0.562892445509579,927.062913056684,5310.12679338455,0.363951420236407,0.34639781748476,0.889562642159161,22,0,5
697,5,1,Oino,1.7742266561495414,1,6,LA Priest,4m 31s,45,no,26,76,72,9,-6.6,G#,minor,5,48,139,4,96,5,right_arm,103,0.646977815265301,0.679546534169649,0.040590405904059,2.98760696370611,0.562892445509579,927.062913056684,5310.12679338455,0.363951420236407,0.34639781748476,0.889562642159161,22,0,5
698,5,1,Oino,1.7742266561495414,1,6,LA Priest,4m 31s,45,no,26,76,72,9,-6.6,G#,minor,5,48,139,4,96,5,right_arm,104,0.78990343654696,0.837329701444033,0.03690036900369,2.98760696370611,0.562892445509579,927.062913056684,5310.12679338455,0.363951420236407,0.34639781748476,0.889562642159161,22,0,5
699,5,1,Oino,1.7742266561495414,1,6,LA Priest,4m 31s,45,no,26,76,72,9,-6.6,G#,minor,5,48,139,4,96,5,right_arm,105,0.793169634863399,0.851358876068409,0.03690036900369,2.98760696370611,0.562892445509579,927.062913056684,5310.12679338455,0.363951420236407,0.34639781748476,0.889562642159161,22,0,5
700,5,1,Oino,1.7742266561495414,1,6,LA Priest,4m 31s,45,no,26,76,72,9,-6.6,G#,minor,5,48,139,4,96,5,leg_area,7,0.547792023722347,0.578206647017285,0.044280442804428,2.98760696370611,0.562892445509579,927.062913056684,5310.12679338455,0.363951420236407,0.34639781748476,0.889562642159161,22,0,5
701,5,1,Oino,1.7742266561495414,1,6,LA Priest,4m 31s,45,no,26,76,72,9,-6.6,G#,minor,5,48,139,4,96,5,leg_area,31,0.789872678324022,0.930736385980523,0.0516605166051661,2.98760696370611,0.562892445509579,927.062913056684,5310.12679338455,0.363951420236407,0.34639781748476,0.889562642159161,22,0,5
702,5,1,Oino,1.7742266561495414,1,6,LA Priest,4m 31s,45,no,26,76,72,9,-6.6,G#,minor,5,48,139,4,96,5,leg_area,55,1.55360781147039,1.93257863581797,0.0701107011070111,2.98760696370611,0.562892445509579,927.062913056684,5310.12679338455,0.363951420236407,0.34639781748476,0.889562642159161,22,0,5
703,5,1,Oino,1.7742266561495414,1,6,LA Priest,4m 31s,45,no,26,76,72,9,-6.6,G#,minor,5,48,139,4,96,5,leg_area,80,1.01582093284282,1.17450831420789,0.040590405904059,2.98760696370611,0.562892445509579,927.062913056684,5310.12679338455,0.363951420236407,0.34639781748476,0.889562642159161,22,0,5
704,5,1,Oino,1.7742266561495414,1,6,LA Priest,4m 31s,45,no,26,76,72,9,-6.6,G#,minor,5,48,139,4,96,5,leg_area,106,0.670525044432005,0.741354042916417,0.0553505535055351,2.98760696370611,0.562892445509579,927.062913056684,5310.12679338455,0.363951420236407,0.34639781748476,0.889562642159161,22,0,5
705,5,8,Careless Love,0.8997445494576177,1,7,Croquet Club,4m 54s,35,no,98,64,26,9,-14.9,A,minor,6,68,82,4,60,5,left_arm,30,0.643534427739805,0.777304084087851,0.0476190476190476,1.87839673913044,0.434899445825498,704.432240106756,3642.32343435288,0.279354974047745,0.258419148861873,0.857734847730226,22,0,5
706,5,8,Careless Love,0.8997445494576177,1,7,Croquet Club,4m 54s,35,no,98,64,26,9,-14.9,A,minor,6,68,82,4,60,5,left_arm,36,0.736860424529907,0.880312367999561,0.054421768707483,1.87839673913044,0.434899445825498,704.432240106756,3642.32343435288,0.279354974047745,0.258419148861873,0.857734847730226,22,0,5
707,5,8,Careless Love,0.8997445494576177,1,7,Croquet Club,4m 54s,35,no,98,64,26,9,-14.9,A,minor,6,68,82,4,60,5,left_arm,37,1.06842217384041,1.31082245525167,0.0748299319727891,1.87839673913044,0.434899445825498,704.432240106756,3642.32343435288,0.279354974047745,0.258419148861873,0.857734847730226,22,0,5
708,5,8,Careless Love,0.8997445494576177,1,7,Croquet Club,4m 54s,35,no,98,64,26,9,-14.9,A,minor,6,68,82,4,60,5,left_arm,41,0.900301595211939,1.12257906158163,0.0578231292517007,1.87839673913044,0.434899445825498,704.432240106756,3642.32343435288,0.279354974047745,0.258419148861873,0.857734847730226,22,0,5
709,5,8,Careless Love,0.8997445494576177,1,7,Croquet Club,4m 54s,35,no,98,64,26,9,-14.9,A,minor,6,68,82,4,60,5,left_arm,42,1.29525379015285,1.59556865084793,0.0612244897959184,1.87839673913044,0.434899445825498,704.432240106756,3642.32343435288,0.279354974047745,0.258419148861873,0.857734847730226,22,0,5
710,5,8,Careless Love,0.8997445494576177,1,7,Croquet Club,4m 54s,35,no,98,64,26,9,-14.9,A,minor,6,68,82,4,60,5,right_arm,87,1.2937078487988,1.64027038376036,0.0578231292517007,1.87839673913044,0.434899445825498,704.432240106756,3642.32343435288,0.279354974047745,0.258419148861873,0.857734847730226,22,0,5
711,5,8,Careless Love,0.8997445494576177,1,7,Croquet Club,4m 54s,35,no,98,64,26,9,-14.9,A,minor,6,68,82,4,60,5,right_arm,93,1.13638499279496,1.39683420708267,0.0578231292517007,1.87839673913044,0.434899445825498,704.432240106756,3642.32343435288,0.279354974047745,0.258419148861873,0.857734847730226,22,0,5
712,5,8,Careless Love,0.8997445494576177,1,7,Croquet Club,4m 54s,35,no,98,64,26,9,-14.9,A,minor,6,68,82,4,60,5,right_arm,103,0.621019719708942,0.757683984375494,0.0714285714285714,1.87839673913044,0.434899445825498,704.432240106756,3642.32343435288,0.279354974047745,0.258419148861873,0.857734847730226,22,0,5
713,5,8,Careless Love,0.8997445494576177,1,7,Croquet Club,4m 54s,35,no,98,64,26,9,-14.9,A,minor,6,68,82,4,60,5,right_arm,104,0.782257119345139,0.968314659046106,0.0680272108843537,1.87839673913044,0.434899445825498,704.432240106756,3642.32343435288,0.279354974047745,0.258419148861873,0.857734847730226,22,0,5
714,5,8,Careless Love,0.8997445494576177,1,7,Croquet Club,4m 54s,35,no,98,64,26,9,-14.9,A,minor,6,68,82,4,60,5,right_arm,105,0.848216560620926,1.06539588190713,0.0578231292517007,1.87839673913044,0.434899445825498,704.432240106756,3642.32343435288,0.279354974047745,0.258419148861873,0.857734847730226,22,0,5
715,5,8,Careless Love,0.8997445494576177,1,7,Croquet Club,4m 54s,35,no,98,64,26,9,-14.9,A,minor,6,68,82,4,60,5,leg_area,7,0.752437668623032,0.922050919242799,0.0476190476190476,1.87839673913044,0.434899445825498,704.432240106756,3642.32343435288,0.279354974047745,0.258419148861873,0.857734847730226,22,0,5
716,5,8,Careless Love,0.8997445494576177,1,7,Croquet Club,4m 54s,35,no,98,64,26,9,-14.9,A,minor,6,68,82,4,60,5,leg_area,31,0.887648090746383,1.12365182060204,0.0612244897959184,1.87839673913044,0.434899445825498,704.432240106756,3642.32343435288,0.279354974047745,0.258419148861873,0.857734847730226,22,0,5
717,5,8,Careless Love,0.8997445494576177,1,7,Croquet Club,4m 54s,35,no,98,64,26,9,-14.9,A,minor,6,68,82,4,60,5,leg_area,55,1.39356977379841,1.84955654187685,0.0578231292517007,1.87839673913044,0.434899445825498,704.432240106756,3642.32343435288,0.279354974047745,0.258419148861873,0.857734847730226,22,0,5
718,5,8,Careless Love,0.8997445494576177,1,7,Croquet Club,4m 54s,35,no,98,64,26,9,-14.9,A,minor,6,68,82,4,60,5,leg_area,80,1.0899739013019,1.38511681266967,0.0578231292517007,1.87839673913044,0.434899445825498,704.432240106756,3642.32343435288,0.279354974047745,0.258419148861873,0.857734847730226,22,0,5
719,5,8,Careless Love,0.8997445494576177,1,7,Croquet Club,4m 54s,35,no,98,64,26,9,-14.9,A,minor,6,68,82,4,60,5,leg_area,106,0.788275738396968,0.993863266856526,0.054421768707483,1.87839673913044,0.434899445825498,704.432240106756,3642.32343435288,0.279354974047745,0.258419148861873,0.857734847730226,22,0,5
720,5,10,The Last Thing You Should Do,1.2167838721137174,1,3,David Bowie,4m 57s,23,no,0,48,100,4,-4.6,A,minor,14,69,150,4,37,5,left_arm,30,0.558443946963309,0.693838202322851,0.0469798657718121,5.15463917525774,0.547609106276459,2461.55767836694,11201.5764713287,0.67977885337041,0.209840574075697,0.955768377278651,22,0,5
721,5,10,The Last Thing You Should Do,1.2167838721137174,1,3,David Bowie,4m 57s,23,no,0,48,100,4,-4.6,A,minor,14,69,150,4,37,5,left_arm,36,0.71291565531729,0.920288926543969,0.0469798657718121,5.15463917525774,0.547609106276459,2461.55767836694,11201.5764713287,0.67977885337041,0.209840574075697,0.955768377278651,22,0,5
722,5,10,The Last Thing You Should Do,1.2167838721137174,1,3,David Bowie,4m 57s,23,no,0,48,100,4,-4.6,A,minor,14,69,150,4,37,5,left_arm,37,0.984689445805245,1.27063108271418,0.0369127516778524,5.15463917525774,0.547609106276459,2461.55767836694,11201.5764713287,0.67977885337041,0.209840574075697,0.955768377278651,22,0,5
723,5,10,The Last Thing You Should Do,1.2167838721137174,1,3,David Bowie,4m 57s,23,no,0,48,100,4,-4.6,A,minor,14,69,150,4,37,5,left_arm,41,0.861536121276656,1.09039448182638,0.0536912751677852,5.15463917525774,0.547609106276459,2461.55767836694,11201.5764713287,0.67977885337041,0.209840574075697,0.955768377278651,22,0,5
724,5,10,The Last Thing You Should Do,1.2167838721137174,1,3,David Bowie,4m 57s,23,no,0,48,100,4,-4.6,A,minor,14,69,150,4,37,5,left_arm,42,1.20953481589643,1.50659349530834,0.0503355704697987,5.15463917525774,0.547609106276459,2461.55767836694,11201.5764713287,0.67977885337041,0.209840574075697,0.955768377278651,22,0,5
725,5,10,The Last Thing You Should Do,1.2167838721137174,1,3,David Bowie,4m 57s,23,no,0,48,100,4,-4.6,A,minor,14,69,150,4,37,5,right_arm,87,1.06201407713379,1.39477937376125,0.0436241610738255,5.15463917525774,0.547609106276459,2461.55767836694,11201.5764713287,0.67977885337041,0.209840574075697,0.955768377278651,22,0,5
726,5,10,The Last Thing You Should Do,1.2167838721137174,1,3,David Bowie,4m 57s,23,no,0,48,100,4,-4.6,A,minor,14,69,150,4,37,5,right_arm,93,1.12233579878968,1.49595653277993,0.0469798657718121,5.15463917525774,0.547609106276459,2461.55767836694,11201.5764713287,0.67977885337041,0.209840574075697,0.955768377278651,22,0,5
727,5,10,The Last Thing You Should Do,1.2167838721137174,1,3,David Bowie,4m 57s,23,no,0,48,100,4,-4.6,A,minor,14,69,150,4,37,5,right_arm,103,0.626866996992582,0.794018106335889,0.0604026845637584,5.15463917525774,0.547609106276459,2461.55767836694,11201.5764713287,0.67977885337041,0.209840574075697,0.955768377278651,22,0,5
728,5,10,The Last Thing You Should Do,1.2167838721137174,1,3,David Bowie,4m 57s,23,no,0,48,100,4,-4.6,A,minor,14,69,150,4,37,5,right_arm,104,0.71650404999362,0.938661809252597,0.0671140939597315,5.15463917525774,0.547609106276459,2461.55767836694,11201.5764713287,0.67977885337041,0.209840574075697,0.955768377278651,22,0,5
729,5,10,The Last Thing You Should Do,1.2167838721137174,1,3,David Bowie,4m 57s,23,no,0,48,100,4,-4.6,A,minor,14,69,150,4,37,5,right_arm,105,0.722226106310442,0.928227044383906,0.0570469798657718,5.15463917525774,0.547609106276459,2461.55767836694,11201.5764713287,0.67977885337041,0.209840574075697,0.955768377278651,22,0,5
730,5,10,The Last Thing You Should Do,1.2167838721137174,1,3,David Bowie,4m 57s,23,no,0,48,100,4,-4.6,A,minor,14,69,150,4,37,5,leg_area,7,0.72417536341296,0.887912937362472,0.0402684563758389,5.15463917525774,0.547609106276459,2461.55767836694,11201.5764713287,0.67977885337041,0.209840574075697,0.955768377278651,22,0,5
731,5,10,The Last Thing You Should Do,1.2167838721137174,1,3,David Bowie,4m 57s,23,no,0,48,100,4,-4.6,A,minor,14,69,150,4,37,5,leg_area,31,0.765031996021248,0.981215493289028,0.0369127516778524,5.15463917525774,0.547609106276459,2461.55767836694,11201.5764713287,0.67977885337041,0.209840574075697,0.955768377278651,22,0,5
732,5,10,The Last Thing You Should Do,1.2167838721137174,1,3,David Bowie,4m 57s,23,no,0,48,100,4,-4.6,A,minor,14,69,150,4,37,5,leg_area,55,1.16381042977584,1.55290361377509,0.0369127516778524,5.15463917525774,0.547609106276459,2461.55767836694,11201.5764713287,0.67977885337041,0.209840574075697,0.955768377278651,22,0,5
733,5,10,The Last Thing You Should Do,1.2167838721137174,1,3,David Bowie,4m 57s,23,no,0,48,100,4,-4.6,A,minor,14,69,150,4,37,5,leg_area,80,0.968361213882843,1.25412128310597,0.0268456375838926,5.15463917525774,0.547609106276459,2461.55767836694,11201.5764713287,0.67977885337041,0.209840574075697,0.955768377278651,22,0,5
734,5,10,The Last Thing You Should Do,1.2167838721137174,1,3,David Bowie,4m 57s,23,no,0,48,100,4,-4.6,A,minor,14,69,150,4,37,5,leg_area,106,0.738633765233612,0.93546549107862,0.0402684563758389,5.15463917525774,0.547609106276459,2461.55767836694,11201.5764713287,0.67977885337041,0.209840574075697,0.955768377278651,22,0,5
735,5,5,Lebanese Blonde,1.3844635687848872,1,7,Thievery Corporation,4m 48s,50,no,24,81,84,6,-6.6,A,minor,5,86,92,4,65,5,left_arm,30,0.622066595311083,0.733456326268149,0.055363321799308,3.92859677762794,0.551627308661842,809.842982780686,9081.81767463684,0.477736860336777,0.559561284438318,0.908142933734564,22,0,5
736,5,5,Lebanese Blonde,1.3844635687848872,1,7,Thievery Corporation,4m 48s,50,no,24,81,84,6,-6.6,A,minor,5,86,92,4,65,5,left_arm,36,0.66874410924658,0.795441204985501,0.0380622837370242,3.92859677762794,0.551627308661842,809.842982780686,9081.81767463684,0.477736860336777,0.559561284438318,0.908142933734564,22,0,5
737,5,5,Lebanese Blonde,1.3844635687848872,1,7,Thievery Corporation,4m 48s,50,no,24,81,84,6,-6.6,A,minor,5,86,92,4,65,5,left_arm,37,0.875499329415754,1.08053150209354,0.055363321799308,3.92859677762794,0.551627308661842,809.842982780686,9081.81767463684,0.477736860336777,0.559561284438318,0.908142933734564,22,0,5
738,5,5,Lebanese Blonde,1.3844635687848872,1,7,Thievery Corporation,4m 48s,50,no,24,81,84,6,-6.6,A,minor,5,86,92,4,65,5,left_arm,41,0.897378633988285,1.04456840662857,0.0519031141868512,3.92859677762794,0.551627308661842,809.842982780686,9081.81767463684,0.477736860336777,0.559561284438318,0.908142933734564,22,0,5
739,5,5,Lebanese Blonde,1.3844635687848872,1,7,Thievery Corporation,4m 48s,50,no,24,81,84,6,-6.6,A,minor,5,86,92,4,65,5,left_arm,42,1.11191041524135,1.26609212161595,0.0484429065743945,3.92859677762794,0.551627308661842,809.842982780686,9081.81767463684,0.477736860336777,0.559561284438318,0.908142933734564,22,0,5
740,5,5,Lebanese Blonde,1.3844635687848872,1,7,Thievery Corporation,4m 48s,50,no,24,81,84,6,-6.6,A,minor,5,86,92,4,65,5,right_arm,87,1.18903623749844,1.52012490716136,0.0588235294117647,3.92859677762794,0.551627308661842,809.842982780686,9081.81767463684,0.477736860336777,0.559561284438318,0.908142933734564,22,0,5
741,5,5,Lebanese Blonde,1.3844635687848872,1,7,Thievery Corporation,4m 48s,50,no,24,81,84,6,-6.6,A,minor,5,86,92,4,65,5,right_arm,93,1.0415874002289,1.22575973003038,0.055363321799308,3.92859677762794,0.551627308661842,809.842982780686,9081.81767463684,0.477736860336777,0.559561284438318,0.908142933734564,22,0,5
742,5,5,Lebanese Blonde,1.3844635687848872,1,7,Thievery Corporation,4m 48s,50,no,24,81,84,6,-6.6,A,minor,5,86,92,4,65,5,right_arm,103,0.638158659085143,0.758727773019018,0.0484429065743945,3.92859677762794,0.551627308661842,809.842982780686,9081.81767463684,0.477736860336777,0.559561284438318,0.908142933734564,22,0,5
743,5,5,Lebanese Blonde,1.3844635687848872,1,7,Thievery Corporation,4m 48s,50,no,24,81,84,6,-6.6,A,minor,5,86,92,4,65,5,right_arm,104,0.748249910932539,0.918239921099182,0.0484429065743945,3.92859677762794,0.551627308661842,809.842982780686,9081.81767463684,0.477736860336777,0.559561284438318,0.908142933734564,22,0,5
744,5,5,Lebanese Blonde,1.3844635687848872,1,7,Thievery Corporation,4m 48s,50,no,24,81,84,6,-6.6,A,minor,5,86,92,4,65,5,right_arm,105,0.781834684826276,0.987058582306444,0.0519031141868512,3.92859677762794,0.551627308661842,809.842982780686,9081.81767463684,0.477736860336777,0.559561284438318,0.908142933734564,22,0,5
745,5,5,Lebanese Blonde,1.3844635687848872,1,7,Thievery Corporation,4m 48s,50,no,24,81,84,6,-6.6,A,minor,5,86,92,4,65,5,leg_area,7,0.642439443286094,0.80644802500901,0.0346020761245675,3.92859677762794,0.551627308661842,809.842982780686,9081.81767463684,0.477736860336777,0.559561284438318,0.908142933734564,22,0,5
746,5,5,Lebanese Blonde,1.3844635687848872,1,7,Thievery Corporation,4m 48s,50,no,24,81,84,6,-6.6,A,minor,5,86,92,4,65,5,leg_area,31,0.826890733614188,1.08129651843064,0.0484429065743945,3.92859677762794,0.551627308661842,809.842982780686,9081.81767463684,0.477736860336777,0.559561284438318,0.908142933734564,22,0,5
747,5,5,Lebanese Blonde,1.3844635687848872,1,7,Thievery Corporation,4m 48s,50,no,24,81,84,6,-6.6,A,minor,5,86,92,4,65,5,leg_area,55,1.40137203016595,1.89276270734587,0.0519031141868512,3.92859677762794,0.551627308661842,809.842982780686,9081.81767463684,0.477736860336777,0.559561284438318,0.908142933734564,22,0,5
